element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
200,4,12,1,True,2022-08-06T11:30:00Z,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.03,50,0,6634,0,0
200,20,20,1,False,2022-08-13T14:00:00Z,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.3,0.0,0.4,0,0.00,0.00,0.00,0.00,50,-805,6675,326,1131
200,24,4,1,True,2022-08-20T14:00:00Z,3,2,3,13,0,0,0,0,0,0,0,0,0,0,0,7,3.2,10.8,0.0,1.4,0,0.00,0.03,0.03,0.00,49,-744,6339,405,1149
200,31,1,1,False,2022-08-27T16:30:00Z,2,1,4,21,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.00,0.00,0.00,1.47,49,-815,5711,204,1019
200,44,5,1,True,2022-08-30T18:30:00Z,2,1,5,12,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1.7,4.0,0.6,0,0.01,0.00,0.01,0.38,48,-387,5506,221,608
200,59,18,1,False,2022-09-03T14:00:00Z,2,1,6,29,0,0,0,1,0,0,0,0,0,0,0,3,4.4,12.6,18.0,3.5,0,0.09,0.01,0.10,1.42,48,-214,5463,418,632
200,78,16,1,False,2022-09-16T19:00:00Z,2,3,8,7,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.3,0.0,0.2,0,0.00,0.01,0.01,0.00,48,-23,5730,186,209
200,84,15,1,True,2022-10-01T14:00:00Z,1,4,9,45,0,0,0,1,0,0,0,0,0,0,0,7,7.4,1.5,1.0,1.0,0,0.04,0.01,0.05,1.25,48,-170,5384,218,388
200,100,19,1,False,2022-10-09T13:00:00Z,3,1,10,19,0,0,0,1,0,0,0,0,0,0,0,3,1.0,1.6,22.0,2.5,0,0.12,0.00,0.12,0.61,48,-233,5216,159,392
200,103,3,1,True,2022-10-15T14:00:00Z,2,2,11,45,0,0,0,0,0,0,0,0,0,0,0,7,7.8,22.4,12.0,4.2,0,0.05,0.32,0.37,0.29,47,-22,5253,239,261
200,116,2,1,True,2022-10-20T18:30:00Z,3,0,12,17,0,0,0,0,0,0,0,0,0,0,0,3,2.0,1.5,0.0,0.4,0,0.00,0.01,0.01,0.21,47,-78,5226,163,241
200,124,11,1,False,2022-10-23T13:00:00Z,2,3,13,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-70,5172,109,179
200,136,8,1,True,2022-10-29T16:30:00Z,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,5,3.4,12.6,22.0,3.8,0,0.07,0.02,0.09,0.00,47,-166,5030,104,270
200,145,13,1,False,2022-11-05T15:00:00Z,2,1,15,14,0,0,0,1,0,0,0,0,0,0,0,4,4.8,14.4,0.0,1.9,0,0.00,0.02,0.02,0.96,47,-188,4874,63,251
200,153,14,5,True,2022-11-13T16:30:00Z,1,2,16,90,0,1,0,1,0,0,0,0,0,0,0,23,12.6,32.8,11.0,5.6,1,0.06,0.37,0.43,2.41,47,-127,4776,66,193
200,165,7,1,False,2022-12-26T15:00:00Z,0,3,17,15,0,0,0,0,0,0,0,0,0,0,0,8,5.8,4.0,40.0,5.0,0,0.14,0.04,0.18,0.14,47,299,5213,921,622
200,173,17,1,True,2022-12-31T15:00:00Z,2,1,18,28,0,0,0,0,0,0,0,0,0,0,0,4,6.2,2.3,6.0,1.5,0,0.00,0.02,0.02,0.09,47,-112,5117,59,171
200,188,10,0,False,2023-01-03T19:45:00Z,0,1,19,31,0,0,0,0,0,0,0,1,0,0,0,2,3.0,13.6,2.0,1.9,0,0.00,0.14,0.14,0.37,47,-67,5061,87,154
200,64,6,1,True,2023-01-12T20:00:00Z,2,1,19,22,0,0,0,0,0,0,0,0,0,0,0,3,3.8,2.8,0.0,0.7,0,0.00,0.01,0.01,0.09,47,-67,5061,87,154
200,197,15,1,False,2023-01-15T14:00:00Z,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-141,4953,63,204
200,204,18,1,True,2023-01-23T20:15:00Z,0,1,21,25,0,0,0,0,0,0,0,0,0,0,0,6,10.2,27.3,0.0,3.8,0,0.00,0.17,0.17,0.09,47,-125,4837,41,166
200,214,6,1,False,2023-02-03T20:00:00Z,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,2.0,0.4,0,0.04,0.00,0.04,0.15,47,-130,4752,58,188
200,224,16,0,True,2023-02-11T15:00:00Z,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-124,4643,30,154
200,233,5,0,False,2023-02-18T15:00:00Z,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-162,4479,25,187
200,244,20,0,True,2023-02-24T20:00:00Z,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-105,4362,11,116
200,253,4,0,False,2023-03-06T20:00:00Z,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-66,4312,7,73
200,264,1,0,True,2023-03-12T14:00:00Z,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-70,4242,7,77
